category,asin,description,ean,mpn,brand,upc,sold_items,url,sold,ebayID,price
,,,,,,886102868263,"[{'date': '2017-08-27 17:11:10',
 'ebayID': '141391121342',
 'price': 9.49,
 'quantity': u'1'}, {'date': '2017-08-18 22:35:57',
 'ebayID': '141391121342',
 'price': 9.49,
 'quantity': u'2'}, {'date': '2017-08-03 15:48:41',
 'ebayID': '141391121342',
 'price': 9.49,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Decoration-Prop-ZOMBIE-Walking-Dead-Window-BACKDROP-Mural-Banner-/141391121342?hash=item20eb914bbe:g:9HQAAOSwa~hZaCJb,236 ,141391121342,9.49
,,,,,,034689000112,"[{'date': '2017-09-12 14:47:52', 'ebayID': '1', 'price': 4.99, 'quantity': u'1'}, {'date': '2017-09-05 14:41:51', 'ebayID': '1', 'price': 4.99, 'quantity': u'1'}, {'date': '2017-07-31 13:44:21', 'ebayID': '1', 'price': 4.99, 'quantity': u'1'}, {'date': '2017-07-02 14:15:04', 'ebayID': '1', 'price': 4.99, 'quantity': u'1'}]",http://www.ebay.com/itm/1-HALLOWEEN-Party-Decoration-Prop-SPOOKY-HALLOWEEN-DO-NOT-ENTER-Wall-DOOR-COVER-/130934904972?epid=0&hash=item1e7c54188c:g:S5EAAMXQDK1Rx2VW,211 ,1,4.99
,,,,,,034689154167,"[{'date': '2017-08-13 10:03:05',
 'ebayID': '130992888053',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-08-11 13:43:24',
 'ebayID': '130992888053',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-06-15 14:15:44',
 'ebayID': '130992888053',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-06-15 06:41:49',
 'ebayID': '130992888053',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-05-30 11:22:48',
 'ebayID': '130992888053',
 'price': 4.75,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Decoration-Prop-SPOOKY-CASTLE-Dungeon-ENTRANCE-Wall-DOOR-COVER-/130992888053?epid=1500719191&hash=item1e7fc8d8f5:g:FMYAAOxy6MBSNeNJ,209 ,130992888053,4.75
,,,,,,034689000143,"[{'date': '2017-08-22 14:16:30',
 'ebayID': '161407488364',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-08-19 07:48:52',
 'ebayID': '161407488364',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-08-16 09:47:57',
 'ebayID': '161407488364',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-08-12 15:53:43',
 'ebayID': '161407488364',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-08-11 20:32:03',
 'ebayID': '161407488364',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-06-21 10:17:34',
 'ebayID': '161407488364',
 'price': 4.75,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Haunted-House-Party-Prop-SKELETON-BATHROOM-Restroom-Wall-DOOR-COVER-/161407488364?epid=691294028&hash=item2594a2d16c:g:IJUAAOSwPe1T~-Fc,201 ,161407488364,4.75
,,,,,,886102868393,"[{'date': '2017-05-27 17:09:21',
 'ebayID': '141382343744',
 'price': 3.49,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Haunted-House-Party-Prop-Decoration-Paper-BLOODY-WEAPON-GARLAND-7-ft-/141382343744?epid=1235349461&hash=item20eb0b5c40:g:4ZQAAOSwbqpT9Vzc,199 ,141382343744,3.49
,,,,,,034689170587,"[{'date': '2017-09-03 07:47:43', 'ebayID': '1', 'price': 4.99, 'quantity': u'1'}, {'date': '2017-08-26 18:57:19', 'ebayID': '1', 'price': 4.99, 'quantity': u'1'}]",http://www.ebay.com/itm/1-HALLOWEEN-Party-Prop-WITCH-BATHROOM-Restroom-Wall-DOOR-COVER-/130950530997?hash=item1e7d4287b5:g:5WIAAOxyFbpR6EAQ,194 ,1,4.99
,,,,,,034689003724,"[{'date': '2017-09-16 06:43:45',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-09-05 17:43:54',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-08-08 09:04:58',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-08-07 08:19:03',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-07-15 19:55:56',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-06-29 14:33:04',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'4'}, {'date': '2017-06-27 15:29:45',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-06-23 10:36:15',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-05-21 00:50:03',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Decoration-Prop-Spooky-Vampire-BAT-FULL-MOON-HANGING-MOBILE-/161364952867?epid=0&hash=item259219c723:g:Y90AAOSwd4tTwhjm,186 ,161364952867,4.99
,,,,,,Does not apply,"[{'date': '2017-09-16 19:44:09', 'ebayID': '5', 'price': 9.59, 'quantity': u'1'}, {'date': '2017-08-31 15:26:24', 'ebayID': '5', 'price': 8.49, 'quantity': u'3'}, {'date': '2017-08-28 14:50:35', 'ebayID': '5', 'price': 8.49, 'quantity': u'6'}, {'date': '2017-08-27 16:18:52', 'ebayID': '5', 'price': 8.49, 'quantity': u'1'}]",http://www.ebay.com/itm/5x3ft-Halloween-Bunting-Pumpkin-Flag-/251323276694?epid=1931904156&hash=item3a8408dd96:g:4VAAAOSw8KNW~T1N,159 ,5,9.59
,,,,,,887600387058,,http://www.ebay.com/itm/HALLOWEEN-Decoration-Prop-DOOR-Wall-Cover-Mural-BEWARE-BLOODY-HANDPRINTS-/140551725684?epid=0&hash=item20b9892274:g:OswAAOSwGotWprq4,157 ,140551725684,3.99
,,,,,,6116620265034,,http://www.ebay.com/itm/Prextex-Realistic-Looking-Halloween-Decoration-Birds-Black-Feathered-Crows-2pk-/282033691829?epid=1141985304&hash=item41aa849cb5:g:um0AAOSwJQdW-tei,154 ,282033691829,11.99
,,,,,,,,http://www.ebay.com/itm/New-Prop-Building-Supplies-MANNEQUIN-HEAD-Halloween-Costume-Mask-Wig-Display-MAN-/281270435989?epid=1212358613&hash=item417d064095:g:Ky8AAOSwd4tT7vt6,140 ,281270435989,not_set
,,,,,,034689052999,"[{'date': '2017-09-17 17:20:03',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-09-12 14:47:52',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-09-10 09:50:07',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-09-03 16:07:57',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-09-03 08:30:39',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-09-02 15:19:39',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-08-31 08:44:55',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-08-12 16:29:29',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-07-17 04:23:52',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-07-12 04:28:05',
 'ebayID': '141629717946',
 'price': 4.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Walking-Dead-Party-ZOMBIE-LAB-Do-Not-Open-DOOR-COVER-Decoration-Prop-/141629717946?epid=1437615158&hash=item20f9c9fdba:g:8NgAAOSwEeFVIz-B,137 ,141629717946,4.99
,,,,,,,,http://www.ebay.com/itm/Bloody-Horror-GIANT-MORGUE-WALL-GORE-DECOR-Halloween-Prop-Decoration-Autopsy-CSI-/281771210061?epid=691389489&hash=item419adf754d:g:hMEAAOxyAc1SSjqB,133 ,281771210061,not_set
,,,,,,887600387140,"[{'date': '2017-08-17 08:26:26',
 'ebayID': '140590718958',
 'price': 3.99,
 'quantity': u'3'}, {'date': '2017-06-24 21:37:15',
 'ebayID': '140590718958',
 'price': 3.49,
 'quantity': u'3'}, {'date': '2017-06-19 13:16:24',
 'ebayID': '140590718958',
 'price': 3.49,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Decoration-Plastic-BLOODY-Zombie-Table-Cover-54-x-108-/140590718958?epid=0&hash=item20bbdc1fee:g:VIoAAOSwIxZZgUWj,130 ,140590718958,3.99
,,,,,,886102570975,"[{'date': '2017-01-15 05:01:02', 'ebayID': '1', 'price': 3.99, 'quantity': u'1'}]",http://www.ebay.com/itm/1-HALLOWEEN-Zombie-Party-Decoration-Prop-Plastic-Blood-BLOODY-DRIPS-Table-Cover-/141312543107?epid=1310533334&hash=item20e6e24983:g:RPcAAMXQpPhTk8r5,128 ,1,3.99
,,,,,,,"[{'date': '2017-09-18 06:12:21',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-17 19:36:21',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-17 13:42:53',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-17 12:11:37',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-17 10:49:18',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-17 08:28:51',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-16 18:44:29',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-16 14:18:44',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-15 13:22:15',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-14 19:00:11',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-14 13:45:29',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-12 20:21:12',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-12 10:15:57',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-11 15:49:35',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-10 19:44:23',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-10 18:12:12',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-09 22:41:55',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-08 11:35:44',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-07 15:11:31',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-09-04 16:54:04',
 'ebayID': '371726214321',
 'price': 5.25,
 'quantity': u'1'}, {'date': '2017-08-05 08:32:03',
 'ebayID': '371726214321',
 'price': 5.98,
 'quantity': u'1'}, {'date': '2017-08-02 14:35:47',
 'ebayID': '371726214321',
 'price': 5.98,
 'quantity': u'1'}]",http://www.ebay.com/itm/GIANT-20-FT-HANGING-PLASTIC-SPIDER-HALLOWEEN-PARTY-DECORATIONS-CEILING-PROP-/371726214321?epid=691446971&hash=item568c9be4b1:g:W0kAAOSw0GJZpfLg,6 ,371726214321,5.25
,,,,,,Does not apply,"[{'date': '2017-09-13 09:44:40',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'2'}, {'date': '2017-09-07 09:04:42',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'1'}, {'date': '2017-09-06 16:20:45',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'1'}, {'date': '2017-09-04 20:39:07',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'1'}, {'date': '2017-09-01 21:31:23',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'1'}, {'date': '2017-08-22 22:46:51',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'2'}, {'date': '2017-08-20 22:09:10',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'1'}, {'date': '2017-08-19 14:52:11',
 'ebayID': '50',
 'price': 6.95,
 'quantity': u'1'}, {'date': '2017-08-15 15:53:40',
 'ebayID': '50',
 'price': 7.95,
 'quantity': u'2'}, {'date': '2017-06-08 04:49:22',
 'ebayID': '50',
 'price': 7.95,
 'quantity': u'1'}]",http://www.ebay.com/itm/50-Skeleton-Bones-Skull-Table-Sprinkles-Halloween-Party-Haunted-House-Decoration-/111616697116?epid=1731838279&hash=item19fcdfa31c:g:0RAAAOSwzqFY~TIt,115 ,50,6.95
,,,,,,,,http://www.ebay.com/itm/Zombie-Laboratory-HORROR-REFRIGERATOR-DOOR-COVER-Scary-Halloween-Prop-Decoration-/280972084459?epid=1900166248&hash=item416b3dc4eb:g:bzoAAOSwx-9W0GyA,108 ,280972084459,not_set
,,,,,,,,http://www.ebay.com/itm/LED-Hanging-FAKE-FLAME-LAMP-Torch-Light-Fire-Pot-Bowl-Halloween-Prop-Decorations-/271340133615?epid=0&hash=item3f2d21dcef:g:bgIAAOxy4XNSOtWZ,101 ,271340133615,not_set
category,asin,description,ean,mpn,brand,upc,sold_items,url,sold,ebayID,price
,,,,,,887600397613,"[{'date': '2017-09-15 18:11:25',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-09-01 18:07:27',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-31 13:32:10',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-24 16:54:45',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-23 12:06:04',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-23 10:50:07',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-20 17:51:44',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-13 18:36:38',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-12 17:53:20',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-08 09:52:31',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-08-07 16:08:00',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'2'}, {'date': '2017-08-01 16:09:27',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-31 10:09:37',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-24 19:01:20',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-24 19:00:06',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-19 17:53:54',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-19 16:26:16',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-18 18:32:05',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'2'}, {'date': '2017-07-18 15:57:20',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-07-05 18:44:58',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'5'}, {'date': '2017-05-30 11:15:26',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2017-05-24 21:06:27',
 'ebayID': '144',
 'price': 3.99,
 'quantity': u'1'}, {'date': '2013-02-04 22:09:46',
 'ebayID': '144',
 'price': 3.49,
 'quantity': u'1'}]",http://www.ebay.com/itm/144-HALLOWEEN-Haunted-House-Table-Decoration-Plastic-SPIDER-TABLE-SCATTERS-/140595167683?hash=item20bc2001c3:g:qUgAAOSw0HVWBgb8,505 ,144,3.99
,,,,,,780984145095,"[{'date': '2017-08-28 13:36:49',
 'ebayID': '130963878994',
 'price': 4.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Decoration-Prop-Jumbo-GIANT-HANGING-CEILING-SPIDER-20-ft-Foot-/130963878994?epid=691446971&hash=item1e7e0e3452:g:n4AAAOSwdzVXwStS,489 ,130963878994,4.99
,,,,,,886102282304,"[{'date': '2017-09-17 14:55:16',
 'ebayID': '12',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2017-09-16 14:27:22',
 'ebayID': '12',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2017-08-24 17:15:31',
 'ebayID': '12',
 'price': 3.49,
 'quantity': u'2'}, {'date': '2017-08-04 04:21:50',
 'ebayID': '12',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2017-07-17 15:53:51',
 'ebayID': '12',
 'price': 3.49,
 'quantity': u'2'}, {'date': '2017-07-13 07:21:53',
 'ebayID': '12',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2017-06-28 07:36:44',
 'ebayID': '12',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2017-06-18 09:42:19',
 'ebayID': '12',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2017-05-28 16:50:02',
 'ebayID': '12',
 'price': 3.49,
 'quantity': u'1'}, {'date': '2017-01-15 15:22:04',
 'ebayID': '12',
 'price': 3.49,
 'quantity': u'1'}]",http://www.ebay.com/itm/12-HALLOWEEN-Party-Prop-Decoration-2-Liter-DRINK-Soda-ZOMBIE-BOTTLE-LABELS-/161220776861?epid=1309275423&hash=item258981d39d:g:AkQAAOxy87tSE-wX,322 ,12,3.49
,,,,,,887600062450,"[{'date': '2017-08-30 13:43:03',
 'ebayID': '141351712338',
 'price': 6.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Haunted-House-Decoration-Prop-Spooky-Fabric-HANGING-BATS-/141351712338?epid=691229975&hash=item20e937f652:g:QioAAOSwI~VTyaRg,297 ,141351712338,6.99
,,,,,,,,http://www.ebay.com/itm/US-Ship-LED-Paper-Pumpkin-Bat-Spider-Hanging-Light-Lamp-Halloween-Party-Decor-/232079601916?hash=item360905b0fc:g:lBcAAOSwknJX1iPo,309 ,232079601916,1.99
,,,,,,,,http://www.ebay.com/itm/2pc-SET-Human-Anatomy-Bones-SKELETON-ARMS-Zombie-Pirate-Prop-Building-Decoration-/281581501445?hash=item418f90bc05:g:KCYAAOSwWKtUypyG,273 ,2,not_set
,,,,,,721773690006,,http://www.ebay.com/itm/Life-Size-BRAIN-DESSERT-JELLO-GELATIN-MOLD-Zombie-Food-Halloween-Horror-Prop-2pc-/281429285605?epid=1803476373&hash=item41867e1ae5:g:CO4AAOSwUuFWxAT6,267 ,281429285605,not_set
,,,,,,886102868263,"[{'date': '2017-08-27 17:11:10',
 'ebayID': '141391121342',
 'price': 9.49,
 'quantity': u'1'}, {'date': '2017-08-18 22:35:57',
 'ebayID': '141391121342',
 'price': 9.49,
 'quantity': u'2'}, {'date': '2017-08-03 15:48:41',
 'ebayID': '141391121342',
 'price': 9.49,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Decoration-Prop-ZOMBIE-Walking-Dead-Window-BACKDROP-Mural-Banner-/141391121342?hash=item20eb914bbe:g:9HQAAOSwa~hZaCJb,236 ,141391121342,9.49
,,,,,,034689000112,"[{'date': '2017-09-12 14:47:52', 'ebayID': '1', 'price': 4.99, 'quantity': u'1'}, {'date': '2017-09-05 14:41:51', 'ebayID': '1', 'price': 4.99, 'quantity': u'1'}, {'date': '2017-07-31 13:44:21', 'ebayID': '1', 'price': 4.99, 'quantity': u'1'}, {'date': '2017-07-02 14:15:04', 'ebayID': '1', 'price': 4.99, 'quantity': u'1'}]",http://www.ebay.com/itm/1-HALLOWEEN-Party-Decoration-Prop-SPOOKY-HALLOWEEN-DO-NOT-ENTER-Wall-DOOR-COVER-/130934904972?epid=0&hash=item1e7c54188c:g:S5EAAMXQDK1Rx2VW,211 ,1,4.99
,,,,,,034689154167,"[{'date': '2017-08-13 10:03:05',
 'ebayID': '130992888053',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-08-11 13:43:24',
 'ebayID': '130992888053',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-06-15 14:15:44',
 'ebayID': '130992888053',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-06-15 06:41:49',
 'ebayID': '130992888053',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-05-30 11:22:48',
 'ebayID': '130992888053',
 'price': 4.75,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Decoration-Prop-SPOOKY-CASTLE-Dungeon-ENTRANCE-Wall-DOOR-COVER-/130992888053?epid=1500719191&hash=item1e7fc8d8f5:g:FMYAAOxy6MBSNeNJ,209 ,130992888053,4.75
,,,,,,034689000143,"[{'date': '2017-08-22 14:16:30',
 'ebayID': '161407488364',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-08-19 07:48:52',
 'ebayID': '161407488364',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-08-16 09:47:57',
 'ebayID': '161407488364',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-08-12 15:53:43',
 'ebayID': '161407488364',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-08-11 20:32:03',
 'ebayID': '161407488364',
 'price': 4.75,
 'quantity': u'1'}, {'date': '2017-06-21 10:17:34',
 'ebayID': '161407488364',
 'price': 4.75,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Haunted-House-Party-Prop-SKELETON-BATHROOM-Restroom-Wall-DOOR-COVER-/161407488364?epid=691294028&hash=item2594a2d16c:g:IJUAAOSwPe1T~-Fc,201 ,161407488364,4.75
,,,,,,886102868393,"[{'date': '2017-05-27 17:09:21',
 'ebayID': '141382343744',
 'price': 3.49,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Haunted-House-Party-Prop-Decoration-Paper-BLOODY-WEAPON-GARLAND-7-ft-/141382343744?epid=1235349461&hash=item20eb0b5c40:g:4ZQAAOSwbqpT9Vzc,199 ,141382343744,3.49
,,,,,,034689170587,"[{'date': '2017-09-03 07:47:43', 'ebayID': '1', 'price': 4.99, 'quantity': u'1'}, {'date': '2017-08-26 18:57:19', 'ebayID': '1', 'price': 4.99, 'quantity': u'1'}]",http://www.ebay.com/itm/1-HALLOWEEN-Party-Prop-WITCH-BATHROOM-Restroom-Wall-DOOR-COVER-/130950530997?hash=item1e7d4287b5:g:5WIAAOxyFbpR6EAQ,194 ,1,4.99
,,,,,,034689003724,"[{'date': '2017-09-16 06:43:45',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-09-05 17:43:54',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-08-08 09:04:58',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-08-07 08:19:03',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-07-15 19:55:56',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-06-29 14:33:04',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'4'}, {'date': '2017-06-27 15:29:45',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-06-23 10:36:15',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}, {'date': '2017-05-21 00:50:03',
 'ebayID': '161364952867',
 'price': 4.99,
 'quantity': u'1'}]",http://www.ebay.com/itm/HALLOWEEN-Party-Decoration-Prop-Spooky-Vampire-BAT-FULL-MOON-HANGING-MOBILE-/161364952867?epid=0&hash=item259219c723:g:Y90AAOSwd4tTwhjm,186 ,161364952867,4.99
,,,,,,Does not apply,"[{'date': '2017-09-16 19:44:09', 'ebayID': '5', 'price': 9.59, 'quantity': u'1'}, {'date': '2017-08-31 15:26:24', 'ebayID': '5', 'price': 8.49, 'quantity': u'3'}, {'date': '2017-08-28 14:50:35', 'ebayID': '5', 'price': 8.49, 'quantity': u'6'}, {'date': '2017-08-27 16:18:52', 'ebayID': '5', 'price': 8.49, 'quantity': u'1'}]",http://www.ebay.com/itm/5x3ft-Halloween-Bunting-Pumpkin-Flag-/251323276694?epid=1931904156&hash=item3a8408dd96:g:4VAAAOSw8KNW~T1N,159 ,5,9.59
,,,,,,887600387058,,http://www.ebay.com/itm/HALLOWEEN-Decoration-Prop-DOOR-Wall-Cover-Mural-BEWARE-BLOODY-HANDPRINTS-/140551725684?epid=0&hash=item20b9892274:g:OswAAOSwGotWprq4,157 ,140551725684,3.99
,,,,,,,,http://www.ebay.com/itm/New-Prop-Building-Supplies-MANNEQUIN-HEAD-Halloween-Costume-Mask-Wig-Display-MAN-/281270435989?epid=1212358613&hash=item417d064095:g:Ky8AAOSwd4tT7vt6,140 ,281270435989,not_set
,,,,,,6116620265034,,http://www.ebay.com/itm/Prextex-Realistic-Looking-Halloween-Decoration-Birds-Black-Feathered-Crows-2pk-/282033691829?epid=1141985304&hash=item41aa849cb5:g:um0AAOSwJQdW-tei,154 ,282033691829,11.99
category,asin,description,ean,mpn,brand,upc,sold_items,url,sold,ebayID,price
,,,,,,,,http://www.ebay.com/itm/US-Ship-LED-Paper-Pumpkin-Bat-Spider-Hanging-Light-Lamp-Halloween-Party-Decor-/232079601916?hash=item360905b0fc:g:lBcAAOSwknJX1iPo,309 ,232079601916,1.99
,,,,,,,,http://www.ebay.com/itm/2pc-SET-Human-Anatomy-Bones-SKELETON-ARMS-Zombie-Pirate-Prop-Building-Decoration-/281581501445?hash=item418f90bc05:g:KCYAAOSwWKtUypyG,273 ,2,not_set
category,asin,description,ean,mpn,brand,upc,sold_items,url,sold,ebayID,price
,,,,,,780984145095,0,http://www.ebay.com/itm/HALLOWEEN-Party-Decoration-Prop-Jumbo-GIANT-HANGING-CEILING-SPIDER-20-ft-Foot-/130963878994?epid=691446971&hash=item1e7e0e3452:g:n4AAAOSwdzVXwStS,489 ,130963878994,4.99
,,,,,,887600397613,1,http://www.ebay.com/itm/144-HALLOWEEN-Haunted-House-Table-Decoration-Plastic-SPIDER-TABLE-SCATTERS-/140595167683?hash=item20bc2001c3:g:qUgAAOSw0HVWBgb8,505 ,144,3.99
,,,,,,886102282304,2,http://www.ebay.com/itm/12-HALLOWEEN-Party-Prop-Decoration-2-Liter-DRINK-Soda-ZOMBIE-BOTTLE-LABELS-/161220776861?epid=1309275423&hash=item258981d39d:g:AkQAAOxy87tSE-wX,322 ,12,3.49
,,,,,,887600062450,0,http://www.ebay.com/itm/HALLOWEEN-Party-Haunted-House-Decoration-Prop-Spooky-Fabric-HANGING-BATS-/141351712338?epid=691229975&hash=item20e937f652:g:QioAAOSwI~VTyaRg,297 ,141351712338,6.99
,,,,,,,,http://www.ebay.com/itm/US-Ship-LED-Paper-Pumpkin-Bat-Spider-Hanging-Light-Lamp-Halloween-Party-Decor-/232079601916?hash=item360905b0fc:g:lBcAAOSwknJX1iPo,309 ,232079601916,1.99
